Sample	cat16-57.trees	cat16-57.sequence04_sequence10	cat16-57.sequence03_sequence06	cat16-57.sequence01_sequence05_sequence04_sequence14_sequence11_sequence12_sequence13_sequence16_sequence02_sequence09_sequence03_sequence10_sequence06_sequence08_sequence15	cat16-57.sequence16_sequence06	cat16-57.sequence16_sequence03	cat16-57.sequence05_sequence04_sequence09_sequence10	cat16-57.sequence07_sequence11_sequence16_sequence02_sequence03_sequence06	cat16-57.sequence01_sequence05_sequence04_sequence14_sequence07_sequence12_sequence13_sequence09_sequence10_sequence08_sequence15	
2386	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2387	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2388	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2389	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2390	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2391	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2392	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2393	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2394	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2395	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2396	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2397	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2398	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2399	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2400	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2401	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2402	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2403	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2404	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2405	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2406	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2407	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2408	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2409	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2410	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2411	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2412	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2413	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2414	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2415	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2416	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2417	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2418	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2419	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2420	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2421	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2422	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2423	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2424	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2425	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2426	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2427	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2428	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2429	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2430	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2431	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2432	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2433	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2434	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2435	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2436	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2437	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2438	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2439	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2440	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2441	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2442	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2443	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2444	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2445	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2446	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2447	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2448	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2449	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2450	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2451	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2452	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2453	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2454	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2455	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2456	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2457	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2458	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2459	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2460	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2461	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2462	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2463	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2464	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2465	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2466	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2467	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2468	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2469	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2470	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2471	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2472	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2473	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2474	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2475	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2476	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2477	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2478	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2479	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2480	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2481	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2482	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2483	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2484	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2485	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2486	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2487	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2488	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2489	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2490	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2491	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2492	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2493	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2494	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2495	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2496	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2497	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2498	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2499	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2500	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2501	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2502	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2503	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2504	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2505	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2506	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2507	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2508	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2509	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2510	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2511	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2512	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2513	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2514	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2515	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2516	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2517	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2518	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2519	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2520	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2521	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2522	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2523	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2524	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2525	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2526	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2527	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2528	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2529	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2530	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2531	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2532	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2533	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2534	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2535	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2536	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2537	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2538	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2539	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2540	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2541	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2542	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2543	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2544	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2545	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2546	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2547	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2548	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2549	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2550	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2551	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2552	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2553	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2554	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2555	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2556	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2557	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2558	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2559	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2560	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2561	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2562	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2563	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2564	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2565	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2566	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2567	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2568	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2569	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2570	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2571	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2572	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2573	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2574	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2575	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2576	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2577	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2578	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2579	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2580	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2581	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2582	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2583	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2584	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2585	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2586	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2587	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2588	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2589	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2590	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2591	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2592	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2593	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2594	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2595	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2596	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2597	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2598	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2599	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2600	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2601	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2602	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2603	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2604	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2605	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2606	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2607	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2608	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2609	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2610	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2611	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2612	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2613	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2614	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2615	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2616	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2617	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2618	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2619	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2620	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2621	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2622	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2623	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2624	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2625	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2626	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2627	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2628	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2629	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2630	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2631	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2632	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2633	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2634	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2635	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2636	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2637	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2638	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2639	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2640	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2641	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2642	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2643	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2644	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2645	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2646	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2647	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2648	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2649	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2650	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2651	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
2652	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2653	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2654	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2655	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2656	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2657	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2658	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2659	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2660	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2661	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2662	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2663	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2664	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2665	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2666	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2667	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2668	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2669	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2670	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2671	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2672	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2673	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2674	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2675	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2676	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2677	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2678	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2679	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2680	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2681	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2682	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2683	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2684	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2685	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2686	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2687	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2688	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2689	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2690	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2691	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2692	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2693	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2694	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2695	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2696	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2697	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2698	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2699	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2700	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2701	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2702	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2703	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2704	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2705	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2706	26.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	
2707	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2708	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2709	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2710	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2711	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2712	26.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	
2713	26.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	
2714	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2715	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2716	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2717	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2718	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2719	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2720	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2721	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2722	28.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	
2723	26.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	
2724	28.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	
2725	28.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	
2726	30.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	
2727	28.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	
